"V1","V2","V3"
0.0355765841256239,0.98718363098507,0.0515847506587016
0.305679841812416,0.963259177757187,0.266946410422908
0.385863630238087,0.605916346925365,0.544529286205512
0.398027610896992,0.984755903525619,0.466254574566075
0.445725150317441,0.984318264090891,0.521468303381715
0.491866822010173,0.895018347731736,0.542647931380714
0.484527613285997,0.406796363415247,0.524800392472814
0.258858198169132,0.357886373319071,0.537204915324901
0.395640959934424,0.102285163044324,0.0988336175113005
0.421066746306534,0.861514246865752,0.297841865523947
0.444230183849031,0.734881323171401,0.213489867162471
0.215891235971422,0.108793484170311,0.104427579729634
0.45021846002627,0.724396059031898,0.544611388824259
0.458311550700691,0.725255144570086,0.443753168095815
0.127931816615647,0.941172651803043,0.396321644461111
0.151745178802821,0.143599557329514,0.464162775905679
0.180137800862531,0.26474354866994,0.481995728010882
0.327335770445265,0.616176958179025,0.500790310568993
0.17740963893447,0.970409041815979,0.139979246091429
0.204485106040762,0.989392344435855,0.216213914731328
0.20875132817398,0.923613608921792,0.382557997455973
0.488910243570429,0.98257254833357,0.544595132683696
0.381844739040308,0.834631306236595,0.299329816056433
0.379355620243617,0.971374029875639,0.419256777528674
0.488812304130085,0.392078070449232,0.181602556989092
0.203243322508234,0.983534264657927,0.307628998122792
0.200130278858476,0.84579947564324,0.44928177482605
0.27930316531228,0.5166870929119,0.53652114426142
0.020077742069479,0.950583931594441,0.0658585959160096
0.0594547516808115,0.59657722667358,0.126176360319234
0.0619726398932178,0.9853348738915,0.117792501429241
0.0694529771800149,0.978333132520503,0.103663116889922
0.0412233666403736,0.798005520487959,0.129022919940059
0.0692940396795898,0.393316188461499,0.118908794112261
0.0197516042575597,0.449276744355504,0.122174405166904
0.0654756377110083,0.0776830373477381,0.0151296835099242
0.0658848972084571,0.865462981611882,0.0477266457613574
0.0228221685483416,0.721063368884102,0.0770453095513699
0.0180130739371664,0.116514321351863,0.0167606970052793
0.0654566943905037,0.727578850490082,0.131194434676347
0.0579982797300465,0.727296363993225,0.0745152815356216
0.0379457519832422,0.945037609782473,0.0711566393000123
0.0214178379682453,0.143562948644068,0.101257544054106
0.0382010134192925,0.270786597095252,0.115443078589236
0.0641600091591654,0.625562635442038,0.130452023274326
0.0164293473514785,0.971799236870316,0.0482027899581311
0.029944823093091,0.990314736570688,0.0814980541674604
0.0541126066225108,0.929038968017058,0.0506474741867678
0.0681886006713084,0.984680290106941,0.125206785417174
0.0404462021139533,0.845641781375657,0.0986843084716198
0.0680456070176063,0.974510113063412,0.069727148928572
0.0654138775340491,0.402586526897391,0.0652846624604388
0.0264297929271247,0.986621514337178,0.0706448333021423
0.0390482212713269,0.845034709519653,0.0998013211822064
0.0531456865223434,0.516292299629733,0.128494916630682
0.437072096017207,0.603799967899886,0.430680389497467
0.39979549638033,0.954914767531019,0.408907907828235
0.528099146932039,0.940686054157965,0.362233751745206
0.49510659851844,0.854821860827772,0.432682232419787
0.504228123119157,0.402191585789257,0.382484829399136
0.256615120565582,0.455527972884218,0.42253565253235
0.387213730455529,0.103759016220687,0.0321102152130057
0.456682115055309,0.80485068171841,0.301766654130363
0.320198667897732,0.727725497994604,0.175130244088887
0.274136123120026,0.10051899233918,0.181220663297635
0.389618703959341,0.680573732805364,0.417321588182283
0.520047868286414,0.706669826268276,0.387504942721425
0.122787130653925,0.920277893266604,0.351887951469676
0.21385791527056,0.142207303751239,0.346040566510983
0.123041724310249,0.221806742912605,0.390369228595515
0.475089679597346,0.616955263401166,0.431860150739646
0.248143003136901,0.934013217424024,0.0508560454497493
0.234724657805843,0.960834731362161,0.237564856892066
0.275438844533356,0.89008456973685,0.224914967704896
0.514597353518897,0.959425781024531,0.416499010876866
0.511736865191967,0.811992980809541,0.203312425179579
0.411192901964517,0.943004938371341,0.366258900590462
0.501074387695774,0.350119445699006,0.144439643903005
0.30493990138209,0.957609946845373,0.223852674521109
0.216782897269222,0.820615042821929,0.387051049931757
0.284798809978081,0.503828971624176,0.399478435227004
0.625541274860417,0.590352103117079,0.910743587140106
0.714591850308024,0.548986497495146,0.891882196986407
0.762987003378443,0.574868579568455,0.996638452791728
0.712533639766038,0.385638350391112,0.917601000351358
0.324355220103728,0.228692437860207,0.964954404111979
0.680372003111527,0.067299486712206,0.138771337818239
0.638503472408005,0.511447828624061,0.61019293264358
0.586402381502751,0.461359329309923,0.451418985119268
0.375279436971626,0.0866099944725309,0.225905200126329
0.620954432420836,0.514675236712851,0.970427992988298
0.699709354504992,0.341988311406241,0.796171777437706
0.199770507933702,0.559254261697391,0.741175820702317
0.235773928258803,0.0507856037026557,0.797617747726698
0.165323658523794,0.202769523927181,0.841462518288848
0.536877884546462,0.471273213556931,0.959958665333188
0.34777904053631,0.571428337494628,0.309015897299356
0.433359122457295,0.585943128376881,0.542811189099099
0.452396228516542,0.504856956611711,0.669401731254674
0.776331625006144,0.582386040828654,0.997051980759384
0.632062747377176,0.498172894233881,0.57536684303462
0.666739041659841,0.587521243689156,0.787078907545682
0.752402710860739,0.225605327220642,0.335287813978111
0.449787029391655,0.605943798069697,0.610633374182795
0.382693932395835,0.498611465966081,0.905356948041011
0.462999635276403,0.273162864880185,0.956974189232111
0.813883496520142,0.984112157288451,0.818213603648711
0.819164398479796,0.92069992610533,0.90955497371123
0.789393308523876,0.350989617316164,0.856734073896838
0.363243801619882,0.450629058767396,0.873882325873738
0.614281769564478,0.0613429221879044,0.129630196892874
0.72227019539855,0.870015679940024,0.582023454596344
0.708823071597061,0.739725881622746,0.38371595043171
0.42227564638458,0.114813326815739,0.277961568526784
0.686451229643599,0.710713310500267,0.875562872803078
0.776428974081487,0.709688151414378,0.689268046477182
0.274723841142021,0.932826898938505,0.697679239878932
0.225251525325201,0.143643235267661,0.73405986191608
0.269506974524994,0.263834403443939,0.773072819257665
0.652838189606531,0.604330869049679,0.882744954786216
0.36472292002489,0.95946200848102,0.310519402734
0.45858426419524,0.986202138873913,0.400280839138081
0.435112821316054,0.911066971603853,0.646573567981029
0.840176659538958,0.98064847502452,0.908713781347224
0.74155823023096,0.84957383293301,0.532225011157182
0.665213620664515,0.969843168716852,0.725247963417778
0.810448948305426,0.404249493997401,0.305693862973365
0.505328058128057,0.985635406689508,0.531008542087507
0.373048608333599,0.837186259029878,0.81759729678121
0.493742257015959,0.508674253830508,0.875716354780715
0.923016071931908,0.921154295791087,0.892172090070386
0.890551717385671,0.406262297301803,0.805395497912481
0.443599958161263,0.440995172938152,0.858327077924066
0.82516639902214,0.113538674720831,0.0951797966243324
0.776244733527868,0.87095700352009,0.536524362661428
0.600277574300739,0.741306090975302,0.418101174118792
0.472428995934572,0.100126779691672,0.279752486787258
0.789210494775271,0.729440479565824,0.8618048460977
0.881272912247229,0.729525331228988,0.665930518944543
0.285157951053676,0.934934841933966,0.675828734720304
0.255730255490706,0.137907122863421,0.704435453134868
0.27429248560022,0.269639821526371,0.739434724162257
0.65075298007081,0.575439881363911,0.867540961784983
0.428456331988258,0.964654738899996,0.265689450233691
0.473574225843629,0.986514190933488,0.518285887860949
0.499744612069423,0.922737580086066,0.606729014984075
0.928673114268448,0.978299214273051,0.890660764684228
0.808480108242725,0.850967938253906,0.54400517721526
0.792582024043187,0.97201511419579,0.681568381352515
0.914416447857376,0.404825162720913,0.287456401222275
0.450603825826812,0.983419143236768,0.563941965348907
0.397677315266117,0.836852206667403,0.807984836177478
0.545709713257324,0.505433253769056,0.866834036977453
0.930796750344396,0.397027243335903,0.923640596714077
0.457359664921963,0.432120528076758,0.970924582942141
0.864869196002121,0.10879231712112,0.14097513416639
0.852365037408218,0.844824407041763,0.61629740478938
0.706229380543374,0.660898524045194,0.453525348047197
0.456132602158729,0.0899094590130385,0.276989282445948
0.811948631060543,0.679599177443859,0.975693801688918
0.914048363677714,0.657090217047964,0.818168803017086
0.324441966991821,0.858234742026157,0.754952430748382
0.287575396379578,0.1211627582693,0.798612342278835
0.294540436577384,0.267001550498274,0.846426883347777
0.735110618877032,0.575861601997025,0.96822701263385
0.443223917132598,0.885282005471185,0.315133719265341
0.496810952272031,0.916787193482436,0.541014403813898
0.530833585367674,0.858768154766144,0.667183025651741
0.965724665100444,0.914211600492428,0.999246767609509
0.864364196493068,0.794397955386875,0.590310370639301
0.824790450434811,0.911238436705575,0.786996529989172
0.944804653804312,0.398502164137414,0.334409840382849
0.541451248502952,0.923169102561815,0.607978791977795
0.428238607399881,0.763693317692843,0.904738689713684
0.57157696950813,0.458734253247212,0.95996773216712
0.423759851780859,0.266028603797083,0.899883902016477
0.83719931953016,0.0629439114338222,0.112582356024415
0.803142637346615,0.325203732452087,0.549621346364847
0.687573982326278,0.169124643259654,0.429923989696577
0.464793202177941,0.0226111780084164,0.253779991798398
0.768514462619042,0.390203055524552,0.893583124606941
0.887158848713579,0.303662123019173,0.762811056365672
0.311770648246316,0.388426527402532,0.701933444012196
0.274283521150525,0.0669432651976791,0.718123841797937
0.257908648027561,0.150712519753298,0.772021403041576
0.691455344114152,0.274050217855734,0.894883912257111
0.435077523312099,0.359582656228016,0.268511956491244
0.492510147520302,0.400569820706413,0.532448321870907
0.515544433242354,0.377917360381529,0.630379285368429
0.943580832611066,0.404362155794834,0.923768076657503
0.846190337565265,0.343139215621763,0.538322090712797
0.805130998027912,0.396625572669124,0.725426120242943
0.916282286477625,0.157183794512667,0.322150235957832
0.540923844757761,0.404148709039212,0.575545799151818
0.423199474592183,0.299668728869206,0.835203241277541
0.554918858121037,0.154375079564815,0.892014325390694
0.410461247481367,0.029028887365683,0.131947711914357
0.350967743068005,0.360558840644557,0.604307324574948
0.327640682333076,0.314235250352482,0.438262766970272
0.236073990168344,0.050997404832984,0.280909482668366
0.360915436768966,0.23765924565402,0.928208952222038
0.420385134559134,0.400342533292874,0.815380444813028
0.197778073935651,0.44769538875239,0.666231881931272
0.0776270729379014,0.109850487434866,0.795730074728487
0.133383435784973,0.10418425993993,0.828120074026931
0.317775376782305,0.301616788094459,0.942742002098306
0.197969146243233,0.40725712030804,0.315983455179159
0.261956469537286,0.454168934203832,0.495019725904307
0.258405896275594,0.427114760672916,0.624912361817785
0.475809347910065,0.45669810257409,0.967234258763675
0.434114628853367,0.406747591651978,0.572723639074336
0.447869233440215,0.45538822633513,0.767815792961875
0.462281998222443,0.17891078397809,0.33397674298694
0.32554568868054,0.448596377036957,0.589768484556043
0.163705963263318,0.345941781094003,0.89168427505332
0.304243138250917,0.206658781941232,0.944542561806532
0.690441251031218,0.107499610842129,0.0872772898973749
0.67475141202678,0.043726979481399,0.0529018821705847
0.478495864199757,0.0153294909836637,0.0517338003033233
0.709446031588146,0.0974172534303585,0.110303493783684
0.831402204353237,0.0811990497564805,0.110747889306854
0.250085831139778,0.112902621426469,0.110905750445687
0.276280341540048,0.019182634163689,0.088239524140812
0.306744466098025,0.0561967493218181,0.101317751816986
0.681043488155724,0.069968757438422,0.139901540144919
0.381378305502444,0.11485936351246,0.0318568787669642
0.440173492714434,0.108025826602891,0.0837291585790286
0.462536785464498,0.11741429822895,0.107959772090764
0.876327829496827,0.117759600054651,0.140057735127885
0.790331801394035,0.0777221255110727,0.0718622516228433
0.716738583830863,0.117345818024624,0.103269199111438
0.861841231081772,0.0383670449373477,0.0364116058929769
0.421755049187485,0.118128755436904,0.0782671265191848
0.387402626670968,0.102644721724002,0.126218768942979
0.510242822558683,0.0575717244020663,0.123887886729573
0.605111710565117,0.623920316148552,0.296027189070935
0.447818131339295,0.107439432487958,0.173547610738655
0.72983485428715,0.593849602341893,0.615534949398006
0.774852066179785,0.60343201186858,0.46925561011408
0.323726770720385,0.850790152894619,0.425738390835217
0.293771293428017,0.140912060740284,0.490895296678105
0.145267712152491,0.210177959590967,0.468127704284298
0.631573568271416,0.603037590017859,0.50238841781648
0.393442540319488,0.856521413659512,0.185367712474307
0.353837155853114,0.869116736965519,0.39032774534443
0.432640206266715,0.798926533244893,0.391951348229975
0.855420182223492,0.863300229394165,0.615464570672718
0.805721106876477,0.731663021496642,0.297019430746514
0.760148987497833,0.843520710560285,0.479249996510585
0.850730272807187,0.310552605909651,0.278223066751279
0.423989426646647,0.863908534157533,0.402783553953346
0.402743251566539,0.741977333717858,0.528984054215092
0.541327266677237,0.445930816978009,0.614636998645423
0.459148611881465,0.0988632060469593,0.166505459554959
0.56997135176427,0.503298292275623,0.438295790544621
0.726689991968592,0.545960913055217,0.409296369107752
0.264838702133445,0.722296225807715,0.346889737357741
0.185903855898186,0.0880927529760641,0.348159064539622
0.232011304708126,0.208372758749876,0.35865875760403
0.537129158058223,0.485925613226116,0.416461520931601
0.351429566549982,0.739246236034739,0.153995661435071
0.371652322193084,0.716421135393349,0.150939344093677
0.410765342888076,0.719052826607656,0.33761996688898
0.714218792787687,0.735219076818526,0.448161294276685
0.618195316286612,0.670469444390548,0.215039979116907
0.553880422081474,0.734024147965496,0.354906269013318
0.716501332966922,0.312204551336831,0.0929991828997333
0.382204512456751,0.734746437089205,0.266817158761841
0.324459685813318,0.617826409455108,0.389585820287242
0.429942990776495,0.379629548083631,0.431930292179642
0.411763085825079,0.0840247476199694,0.233097142283787
0.410150449149461,0.0888919429617483,0.237090836283281
0.16527566400337,0.105472852900202,0.224292842061031
0.141531918390041,0.00948611393192844,0.136823414274349
0.0655731169726674,0.0176113274608557,0.271008139355873
0.34139748119729,0.043320673155292,0.290747520521232
0.205015105099852,0.112290255333347,0.0767473362106388
0.194076855407746,0.115346323590336,0.171491747200117
0.253591770736556,0.108232749984442,0.2203471202102
0.464285192480329,0.11677084955129,0.287029571600164
0.444436530526287,0.0909398419106425,0.199665494468062
0.427615694065966,0.11456960307512,0.249032023457866
0.444364855135678,0.0360357939587272,0.0894120653328128
0.244949558823681,0.11640610348064,0.165590604907658
0.229669502543727,0.0974879313683732,0.290183214691429
0.232923528486768,0.0509212140688203,0.275631537119566
0.774764394764,0.544058640997425,0.794140892051855
0.2102974179313,0.715692863424458,0.744466869770296
0.245409317437558,0.110433741671724,0.755739212757471
0.300063776412733,0.1193919640582,0.825649420772822
0.56031922278481,0.439710336892584,0.954206436307453
0.365097488102243,0.725244803841306,0.315516560291605
0.410869447381907,0.715323933994362,0.510659639440861
0.493584152928982,0.682068186215844,0.670764752712284
0.817107466816033,0.718612540577711,0.97497313527294
0.779804733682482,0.672562112895458,0.56893697661814
0.749816059462857,0.719100404196649,0.781756936230517
0.775571846264444,0.316574920007621,0.335149419002494
0.474349982166798,0.726772921921583,0.601725280492846
0.39799237727923,0.597434133025084,0.892087473543585
0.415147567611905,0.356185765742353,0.950859944842974
0.326411178123231,0.695915089008118,0.685689859944915
0.278602575995374,0.084123534411615,0.649485879343612
0.276188404202732,0.195528276100951,0.67780172197397
0.67100811048543,0.504637596453931,0.769650590388277
0.414625021831894,0.716295197673584,0.251646487326155
0.473291580589006,0.72600224432736,0.450880540935328
0.521191949586914,0.64132794285647,0.529566140648581
0.930881234988481,0.703366578817765,0.814374049027986
0.827886463564149,0.613340504379518,0.476753317822773
0.804935733193798,0.689595299551974,0.72393582801345
0.907796827440176,0.28515396587265,0.258071901209311
0.504664481599942,0.72266777707745,0.507429655417864
0.433855707456423,0.616029680483092,0.806459509638789
0.543512347401584,0.349789347254746,0.794245113052589
0.176437497322985,0.119056952168252,0.640833221652217
0.0437346670208343,0.263142265518922,0.633941354499439
0.232783501833586,0.574556833453316,0.71682703233758
0.154385830978392,0.905720197367946,0.265537411542695
0.199177296319542,0.934344685118814,0.4016077713301
0.240027322718606,0.879946895587219,0.381020553885498
0.320709687059359,0.944309952312015,0.749797184240905
0.199337803485761,0.804300329758132,0.469975399224998
0.325051336244332,0.935448326650515,0.548628267242586
0.320057332954966,0.365312646783829,0.221279295889383
0.121900121389303,0.942576370305577,0.471315624112374
0.0587903364337252,0.804147156484367,0.705632110958341
0.163900186286543,0.499853116193936,0.738490364696216
0.120973704958197,0.0286847684176139,0.595587688625933
0.198301712935953,0.0570984352323811,0.785637630141228
0.152109218996354,0.142600740441424,0.314667116259271
0.223963100699183,0.116870527934183,0.452613789781753
0.129990350716629,0.138984338576296,0.563909524245473
0.266622294254743,0.135991162497891,0.790339695651611
0.288265423464604,0.131290118710941,0.471716703269382
0.204493051678899,0.139760195480284,0.597794472615026
0.265768361410134,0.0537849328455928,0.247925550815785
0.113729927021014,0.129829374812548,0.512265782749279
0.0451544303620355,0.122856800266013,0.699410454279862
0.103799004535494,0.0700431538382358,0.771581681896744
0.293312427908021,0.143488115368941,0.767269686323108
0.217670627539637,0.269970626204013,0.310218462331215
0.18987880324741,0.263274349610671,0.475407335602033
0.14030318198694,0.248711553262786,0.564218720817581
0.305677963875492,0.268918895617948,0.846337203408533
0.269615398395966,0.242284902214661,0.461958272661772
0.214605659630084,0.264533916612042,0.642595045793978
0.289262780539099,0.0886580423982047,0.276625279646271
0.14083564023148,0.265690616192152,0.525019771984157
0.099950060831317,0.225343320244052,0.766864067323488
0.197961525935742,0.130531092049431,0.763383609987974
0.271887673903541,0.622251674085221,0.292491715352647
0.333054792058701,0.628437657582141,0.525274187257937
0.391533683608237,0.607317378373963,0.671797307926076
0.719083626420887,0.623494534320164,0.966941466931731
0.624206745944036,0.558385480735525,0.517632454165937
0.669659473598234,0.624121770680096,0.770162718979628
0.710131083740974,0.278738046373984,0.295339857271521
0.441069555290581,0.622899932597799,0.608108268671785
0.330301995648978,0.533339458870397,0.886596403683602
0.413348193728777,0.322789204658208,0.924459845686421
0.180465118556143,0.966707605922207,0.212469375026264
0.212073418144496,0.889094169694089,0.283826406733018
0.438223132866864,0.971426478067359,0.30780115947296
0.355076206220876,0.827119151470119,0.177540909912908
0.378249906275143,0.9621969073207,0.275637145309731
0.442645470120407,0.377683333704923,0.0574861287191522
0.292405664764335,0.973849250263884,0.194808465019092
0.201924994153882,0.814018931140486,0.285319018766561
0.269860674694402,0.500328355760286,0.313573900049397
0.200296478538495,0.927162725076597,0.382547811544016
0.45238635562948,0.988108062716227,0.541524046322907
0.488096987201259,0.85934957302201,0.278740906891717
0.445277461196695,0.979338383835151,0.450771200802614
0.487843707392752,0.389151614551199,0.116991732382526
0.234978554849738,0.987712530370633,0.301706764160831
0.2051726257187,0.840470145337752,0.487786797010358
0.26739795375833,0.518191828841771,0.53862661890597
0.510032276849679,0.915876812889328,0.627658130114805
0.479538068072119,0.798463396617195,0.363112289991392
0.329419421927562,0.9073364914854,0.570708684399281
0.515084630491238,0.380777109555696,0.221696449273703
0.360958565495424,0.929577912309465,0.368777204621567
0.109959880755816,0.771426663564998,0.670033608677455
0.324921145233852,0.449498974677646,0.632468502503698
0.878549557935068,0.858341867734032,0.579006774265416
0.827527797653289,0.968073568502513,0.7840085211607
0.953720186960765,0.39522561251455,0.325018441598918
0.537697054100947,0.986259765384644,0.602022846136227
0.431749212976928,0.834340950383296,0.905210689942095
0.571257913709302,0.487992628462998,0.951828451946846
0.623475732784039,0.836376219968336,0.550420040600218
0.872447685316002,0.258954878312324,0.304074592117249
0.528083945333849,0.84575367151071,0.321556017490184
0.424644776802042,0.753684927772581,0.524244480447073
0.557909411600643,0.469153646659421,0.576864582129786
0.787923808237434,0.396655168962042,0.167382341118601
0.456815817804987,0.974061126898411,0.492945683556114
0.432865271721201,0.835401125809191,0.633937943972478
0.432524091172577,0.503040242371346,0.733945072929172
0.53940374985127,0.379823808235114,0.289465062126676
0.433255496623592,0.368837846794421,0.330378822049146
0.518037435060879,0.249633250489144,0.315677326114186
0.33002724034464,0.847526579573016,0.532393876234495
0.168701993193823,0.517073221282031,0.29913026945408
0.315655998339647,0.398768252318389,0.885439106428618
