"","Comp 1","Comp 2"
"X28.55408316",-0.0114946423280786,0.00371850759672613
"X28.55441706",-0.0133182076243116,0.000450755351544288
"X28.55516707",-0.0326915365140381,-0.000828997743608077
"X28.55733259",-0.00967376770679743,0.00134065078680401
"X28.56033371",-0.0208444977184341,-0.000116517767156152
"X28.56099924",-0.00712999232482575,0.000636069434249717
"X28.56116705",-0.0074926503782436,-0.000445141307056269
"X28.56191648",-0.00928348280407036,0.00501676430019299
"X28.56291648",-0.0108598292618624,-1.46807514171622e-05
"X28.56783371",-0.00111446488892198,0.000866076213254394
"X28.56949926",-0.0247905546638084,0.00377942570605811
"X28.56966591",-0.0118657579796362,0.00107008679682261
"X28.56966668",-0.00741114087866501,0.00579397829440036
"X28.57183371",0.0146413183172169,-0.000844999535394943
"X28.58566595",-0.00419202065416392,0.00547653132053303
"X28.59499926",0.00554004502847029,0.00630197726739531
"X28.59883258",-0.0143309313795469,0.00716328896185627
"X28.74791616",-0.0143580971877626,0.022769557479849
"X28.90725013",-0.00538666212293218,0.0166283633940563
"X28.90766717",-0.0180362536224736,0.0301940105227126
"X29.20383317",-0.0163222742436881,0.00788079772224515
"X29.20466613",0.00245733935742277,0.00897464187952637
"X29.20900023",-0.0233725488790205,0.0112150523210421
"X29.2111669",-0.0228403366352484,0.0152885653868704
"X29.21133338",-0.023757538125703,0.0152492427013934
"X29.21149986",0.00887408223555433,0.0233352586347592
"X29.21300021",-0.0386033427608611,0.0257418386429188
"X29.21349905",0.000779395271737124,0.0134226066394053
"X29.21349909",-0.0161483397040484,0.00523862189199794
"X29.30641635",-0.0461081730270829,0.0227812018183789
"X29.37399916",-0.0220438174247735,0.026557347749512
"X29.37450027",-0.0089947646493672,0.00810350615728846
"X29.37508304",0.00879473302195785,0.00212670956201003
"X29.37533265",-0.0156805971196242,0.00850750096078882
"X29.38050027",-0.0293116148188352,0.00911152944558061
"X29.38083247",-0.011682474133826,0.00444281859552437
"X29.38166692",-0.00962039410741147,0.00582392479529156
"X29.3830836",-0.0113939342151824,0.00718500413818304
"X29.38450027",-0.00684083312048632,0.00620063307612285
"X29.38600027",-0.0154094997565961,0.00717792105103376
"X29.38750026",-0.0297293334869412,0.00520491983866314
"X29.38983361",-0.0167898325608451,0.00405734155799657
"X29.39016657",-0.00825282302096222,0.00269094970757109
"X29.39033245",-0.0238202925429128,0.00687630472505927
"X29.39049914",-0.0106669672461694,0.00378645935918255
"X29.39683359",-0.0149165043258455,0.00533464726198167
"X29.39766694",-0.00500770072230254,0.00274980144381102
"X29.43883362",-0.0355901945643327,0.0161097221435808
"X29.44533322",-0.0143825311344215,0.00688480766338915
"X29.48791678",-0.0151986494705773,0.00148744964970644
"X29.7124996",-0.0136673915249417,0.0026192384172659
"X29.7608326",-0.0148733548735851,0.00596667803292627
"X29.76575041",-0.0195380699500325,0.00437108277485564
"X29.76949925",-0.0324375270106308,0.00360094754103158
"X29.77266649",-0.0194598777849458,0.00349907126893416
"X29.77425021",0.00205232570952894,0.00207748308643098
"X29.77549963",-0.0223600389332862,0.0030990948605762
"X29.77574926",-0.0129631721121838,0.0130156153293084
"X29.77683258",-0.029623122495103,0.00443940670524885
"X29.77699925",-0.0199997542735337,0.00200193419433105
"X29.77700041",-0.0319332835149902,0.0045580256405646
"X29.84116745",-0.0237416797354995,0.0172753907141175
"X30.40466572",-0.00902675309133938,0.00664131712502954
"X30.40483355",-0.0189362162948275,0.0168164060780603
"X30.41050023",-0.0611381344418739,0.0581967091714985
"X30.41183298",-0.0333814217605968,0.0183652402230722
"X30.41499965",-0.0243036611316778,0.0135796893954159
"X30.41808241",-0.0192665376375247,0.0163317012783291
"X30.41816572",-0.0451814253597076,0.0415253744689144
"X30.4185824",0.0149322509266858,0.00621087786726228
"X30.41866572",-0.0432050365745564,0.0317393745139834
"X30.41866573",0.0209752701936369,0.010593433567003
"X30.41866574",-0.00325534388097574,0.0406601713445781
"X30.41924905",-0.0210536110538339,0.0170226250788872
"X30.41949906",-0.00177483724778847,0.0181930288557289
"X30.42033239",0.040932324899529,0.00772086226150623
"X30.42041572",-0.0137439322793057,0.0125560458410403
"X30.42041573",0.00425341182715476,0.00851051447499572
"X30.42049905",-0.0630496416826036,0.0467975021913038
"X30.42049906",-0.020328790939541,0.0143013612605449
"X30.42049907",-0.0204830430260433,0.0188771622475578
"X30.42049984",0.00404377397943657,0.0120131975301482
"X30.42050004",-0.0385454283546413,0.0190957306409572
"X30.4205824",-0.00770642734166739,0.00775031327268678
"X30.59566695",-0.00094733563454945,0.00854626442253657
"X31.06366632",-0.00887993364896363,-0.000663607615140097
"X31.06433356",-0.0133758234637678,0.0178908393720883
"X31.14416599",-0.00797616468434237,0.00024753960168161
"X31.14500046",-0.0355575830863697,0.0011912610573181
"X31.1451671",-0.0067464161147066,0.00549652621028741
"X31.14591653",-0.0239945064783196,-0.0023494869072579
"X31.14800007",-0.00665357098776839,0.000218778785748285
"X31.15283263",-0.0229090919030093,0.00086470266334605
"X31.15966655",-0.00555137637148132,0.000971700685614284
"X31.33774992",0.00511366183691061,0.0106502865346429
"X31.33799938",-0.00534347508762758,0.0109880803016591
"X31.56333276",-0.0207842728111027,0.00968262757790679
"X31.83699989",-0.0233494963655881,0.00176801897533251
"X32.03016549",0.00354734730145571,0.0134692741370073
"X32.03016551",0.000809808112626069,0.00868399224975762
"X32.03016663",-0.0103760401263271,0.0161744384594787
"X32.03016665",-0.0253782792484921,0.00680309883146966
"X32.04233387",-0.0162761457104853,0.00671344874514367
"X32.17449982",-0.016294836398111,0.00680041109209682
"X32.29266632",-0.0129341513327472,0.00671779817408517
"X32.30266634",-0.0232694872413296,0.0241425486281243
"X32.3036652",-0.025586593222154,0.00722163290645573
"X32.30366633",-0.0154120358876112,0.00468132221026151
"X32.30383189",-0.0172483771903929,0.00853651388273746
"X32.31899851",-0.0142346535031694,0.00838545638920091
"X32.31949851",-0.0643738140435483,0.0532117046797719
"X32.31983189",-0.0272810919465852,0.012734321176684
"X32.31983301",-0.021437861988929,0.0166045911503358
"X32.33583186",-0.024971745242361,0.0124524937250592
"X32.33583454",-0.0144604497625669,0.0105890036923665
"X32.33591653",-0.0707993625881295,0.0651947337291138
"X32.33599854",0.00724498792405159,0.029652151652495
"X32.33600123",-0.0104411361279153,0.019729101022411
"X32.3360838",-0.0276288225151262,0.0186883245279297
"X32.57733157",-0.00115312324014182,0.0132985437039776
"X32.8348324",-0.00442038901627092,-0.00133195926130575
"X32.84049906",0.00067805311351186,0.00503531214632603
"X32.84766575",0.0164412888786909,0.0225142164234399
"X32.84816708",0.000517305445530591,0.0119046408608048
"X32.84866841",-0.00391898896356554,0.0104799444042958
"X32.84966784",0.000998045213303502,0.0426044039063947
"X32.85033242",-0.00191337465841977,0.00214007213136709
"X32.85033395",0.000358701376882991,0.00514385011581583
"X32.85066727",0.00268583259929629,0.00430188258596255
"X32.8507506",0.0085718936194286,0.00685818126866451
"X32.85083393",0.0203610718059445,0.0119714124737714
"X32.85091651",-0.000836329061548132,0.0101856225011452
"X32.85091784",-0.00285646437062057,0.0037361329502178
"X32.85099908",-0.0124134028448191,0.0155519169913803
"X32.85100041",-0.00207303718326346,0.00867574704688738
"X32.85100042",0.0279127593466142,0.00690532958423418
"X32.85100174",0.000118087690807703,0.0119323190070077
"X32.85100175",-0.0137606886445981,0.00628001455296171
"X32.85100176",0.00926025773870768,0.00256401692208838
"X32.85108375",0.0194633335603701,0.0295253191265139
"X32.85108376",0.0189963217051074,0.00450928958706689
"X32.85116575",-0.000450601196240476,0.0165488303466214
"X32.85133376",0.00345322952625991,0.0158621661893546
"X32.85150176",-0.00207554851110697,0.0068547895371224
"X32.85216708",-0.00553656359018492,0.00272091643995948
"X32.85216842",0.0168359596399161,0.00468420496809147
"X32.85225041",0.0212238645671788,0.0055490457338095
"X32.85333507",0.055004751779997,0.00418141844096608
"X32.85516708",0.0293607777258681,0.000816957781779877
"X32.85699908",0.0149731861619967,-0.000500185058760187
"X32.85725041",-0.00293504397385659,0.00854151616723012
"X32.86116575",0.00164530442493322,0.00872426793321788
"X32.86258375",0.0187477355197996,0.000624440510724648
"X32.86399908",0.0166846719640626,0.0133059576836082
"X32.86400174",0.0786706393351551,0.0125144718862052
"X32.86400175",0.0141843276130539,0.00168010822303934
"X32.86541708",0.00309240080950833,0.00173050194725246
"X32.86683242",0.0143627414569757,0.0075300641917094
"X32.86691651",-0.00711346513186409,0.00269011343749143
"X32.86691652",0.0561163276980236,0.0279836413133624
"X32.8670006",-0.00198883460947658,0.00388325908044298
"X32.86700062",-0.0100616479001522,0.0156173105268675
"X32.86700117",0.00407659136030275,0.0103851899542585
"X32.86700118",0.0240838860779279,0.00258174610776107
"X32.86700174",-0.0076882613418778,0.00892304443488164
"X32.86708395",-0.00534397634811256,0.00370102420026506
"X32.86708451",-0.00906642317281121,0.00470107747722871
"X32.86708452",-0.00214610824514976,0.0171733088899282
"X32.86716573",0.01951510788777,0.0345676568944361
"X32.86716786",-0.00308356738801296,0.00659524988031106
"X32.86725119",-0.00223582197933704,0.00905012532201937
"X32.86766727",0.000344368687213068,0.0126232776714372
"X32.88016727",0.00273273956253212,0.00737975980421338
"X32.88316727",-0.00111760398719697,0.00169682703319653
"X32.88316785",-0.00918467161205018,0.00556254795624505
"X32.95383416",-0.0131235344633013,-1.994571856171e-05
"X33.01183323",0.00184761103979052,0.019512304401742
"X33.01191769",-0.0224848968628868,0.00881275797483726
"X33.02800048",-0.0158695243815827,0.0183799613493755
"X33.124667",0.000116817484027689,0.0163511773762877
"X33.12733289",-0.0120371397320035,0.0076881346903377
"X33.140667",0.00604881665657082,0.0140275796779413
"X33.27650017",-0.022895434536011,0.0239631436144642
"X33.49483357",-0.016745729210841,0.00226186884349612
"X33.54166768",-0.0147666413297311,-0.00299925064362892
"X33.55800045",-0.0171273632908894,0.0218654029755092
"X33.55899986",0.00248892753403833,0.00564661719550724
"X33.55916484",-0.00846143304208593,0.00962376188008795
"X33.55916541",-0.0111381465228214,0.0147853387776178
"X33.55916595",-0.00520556256109045,0.0107409323931731
"X33.55916599",0.00664268353577542,0.0106922197343074
"X33.55916711",-0.0350893720522326,0.031663555169223
"X33.55933378",-0.0140425813308616,0.0123207432716877
"X33.57183378",-0.0181465670335423,0.00260881591249834
"X33.57533208",-0.0192827864048861,0.0125969500449189
"X33.57533266",-0.0196277513919281,0.016937958533767
"X33.5913315",-0.0124112750389294,0.015817866223515
"X33.59566713",-0.00490640545225161,0.00898984206886695
"X33.59766486",-0.0116253778245902,0.0104886815930609
"X33.60108208",-0.00586281073416098,0.00462080400634645
"X33.60733264",-0.00238478630223702,0.00652815332301747
"X33.60749817",-0.0219767268779038,0.0459927519254172
"X33.60749933",-0.00194595851743044,0.0142054314347794
"X33.60924875",-0.0316319762189764,0.0159271554454544
"X33.70233308",-0.0181921200465179,0.00665419914622003
"X33.71649975",-0.0359364392927414,-0.00378314870048508
"X33.72049974",-0.0165168593499563,0.00436555011604325
"X33.72283192",-0.0140884913587602,0.00991022892710181
"X33.72366582",-0.024200758741442,0.0222513076884411
"X33.72683384",-0.00382721486600303,0.00461466095513831
"X33.72999992",-0.0146063487187718,0.00361927775324937
"X33.7320005",-0.00546609465025618,-0.00123861963108022
"X33.73350126",0.00671917996113173,-0.02529690798284
"X33.848999",-0.0104143940173545,0.0050474175245331
"X33.86499902",-0.0300914966355518,-0.0150614309759036
"X33.86891779",-0.0184881011436824,-0.00241620987331221
"X33.87233501",-0.0108614138915058,-0.000335156682378734
"X33.87966837",-0.0237579281118818,-0.0115972741583227
"X33.88100056",-0.00769136131584927,-0.00556053729885128
"X33.88116835",0.00821646610054005,-0.0274894522291699
"X33.88216835",-0.00798081677617505,-0.0111206549285507
"X33.89716722",-0.0108420474503486,-0.00688066472209732
"X34.71749851",-0.0192859444532048,-0.000667189021491933
"X34.82341619",-0.0320541026782797,0.0150688071848893
"X34.89583497",-0.00897303684293722,0.0106811187338366
"X35.26491709",-0.0119858417789827,0.0176818460082268
"X35.26516574",-0.0154674139198761,0.0206601619607647
"X35.26533394",-0.0129680743232193,0.0202861082551739
"X35.26533506",-0.0122950114315402,0.0106200354886155
"X35.26533508",-0.0144126016600829,0.00883638603882715
"X35.71649848",-0.045682475076144,0.0106447481596473
"X35.73208237",-0.0165650354774681,0.00472400380312094
"X35.73216513",-0.0173252457146024,0.00489609072752456
"X35.73216514",-0.0163106111738504,0.0043721786794927
"X35.73216515",-0.0176052159961873,0.00567578132950536
"X35.73216571",-0.00285425132270994,0.00839977670103786
"X35.73216627",-0.0362847222600533,0.00343841930219756
"X35.73216629",-0.0197984726374739,0.00503557185678843
"X35.73483352",-0.0165462600627811,0.00715117799617556
"X36.11849972",0.00648145687043255,0.00221182797982965
"X36.11916583",0.0189261419007442,0.010876248614606
"X36.12158306",0.0103397767652284,0.00523682348046637
"X36.32766724",-0.0177476593676811,0.0050415569684041
"X36.43966651",-0.0320885294304413,0.00841388183151514
"X36.43999985",-0.0224785153265435,0.00465034824055801
"X36.44033318",-0.017122266453285,0.00119149944368096
"X36.44866709",-0.0551393251555108,0.0149300897664953
"X36.44949869",-0.0323511744869855,0.00916439674512743
"X36.45041709",-0.0247444377460144,0.00555274531834272
"X36.45116593",0.00462474315554757,0.0054919550033068
"X36.45283318",-0.00973902798726894,0.00206705537532545
"X36.45633202",-0.0152683009884645,0.00741957584809725
"X36.45633374",-0.0171162011475252,0.00643567471802206
"X36.45650099",-0.0160547156024664,0.00925759127269905
"X36.57608359",-0.0362007679758011,0.00848453481610937
"X36.68424992",-0.00221491285587298,-0.00569198217156751
"X36.68783288",-0.022704154425227,-0.00893287020290732
"X36.69775009",-0.0134456559458362,0.00606408507975489
"X36.69783401",-0.0120921581889029,-0.00174953242062539
"X36.70150069",-0.0163881012331774,0.00539166460590939
"X37.10033415",0.00121303037309307,-0.00430660403242349
"X37.10108357",-0.00706023520072034,0.0008989814731621
"X37.10149966",0.00413023470507498,-0.0049925155052371
"X37.10283187",0.00504639459732507,-0.00498610513128417
"X37.26149952",-0.0163604701879243,0.00548543414011652
"X37.4381649",-0.0396318789426577,-0.0111595757576634
"X37.43816492",-0.0653881197268676,-0.0349653910442541
"X37.43816567",-0.0163689400382783,-0.00649208095958803
"X37.43816643",-0.0116760940138197,-0.0065919624961999
"X37.43816757",-0.0266857303489435,-0.00664106223296856
"X37.43824958",-0.0166175727305199,-0.00580267998344681
"X37.43833426",-0.014248006588203,-0.00590788891583725
"X37.43850094",-0.0539035600241365,-0.0254433552986912
"X37.44641759",-0.0204126218870251,-0.00515865774284837
"X37.45316759",-0.0116258889024449,-0.00412064064181033
"X37.4538331",-0.0274831983855267,-0.00958258625840299
"X37.45416757",-0.034560821280437,-0.012850560839648
"X37.45425034",-0.0104524333373422,-0.00490977169291761
"X37.4543331",-0.0147368326706498,-0.00174087325680231
"X37.45433312",-0.0218389934712903,-0.0157140997742548
"X37.45433313",-0.0157775992813883,-0.00363506216575879
"X37.45433314",-0.00331444766201868,-0.00450806551445008
"X37.4543337",0.00177087425244119,-0.00688171744832924
"X37.45433426",-0.00554020718415354,-0.00103056445546932
"X37.68466843",-0.0124466294906485,0.0110834536574346
"X38.35533378",-0.0136424758215046,0.00502379603188411
"X38.50050031",-0.0206385159735602,0.0137771679891792
"X38.5096664",-0.0271654625782548,0.0123724125698412
"X38.56841738",0.00642287335481537,-0.0129323275236568
"X38.59916527",-0.0169522563965932,0.00820602242225993
"X38.77399943",-0.0178818386563452,-0.00194521140820126
"X38.77416497",-0.00836051617267231,0.00115075997984242
"X39.59483453",0.0247712059854867,0.0143037283363924
"X39.67525028",0.0956951075246579,-0.130011688928709
"X39.67549896",0.00380918047401518,-0.0193138195803343
"X39.67550164",0.00528169014325882,-0.0217309855925069
"X39.67600164",-0.00186895549944373,-0.0174491061845048
"X39.68283418",-0.00892658164546596,-0.0278882687551729
"X39.68324896",0.00429534787733409,-0.0182895958631548
"X39.6832503",-0.00162470812415515,-0.0191890532163185
"X39.68333496",-0.0197437680040917,-0.0961189520524771
"X39.68350106",-0.0078045463041869,-0.00839088173419789
"X39.68350164",-0.000360247097423266,-0.015228492288046
"X39.68358363",-0.00229190595578645,-0.0082325660452211
"X39.68375106",0.00128391968231959,-0.0139632370839305
"X39.68949896",-0.00292678666100123,-0.0183906215905518
"X39.68950164",-0.000977649133226973,-0.0209779860597323
"X39.69000008",0.000577348671815359,-0.0170538812780171
"X39.69033496",-0.00672737480740025,-0.014242695152757
"X39.69041752",0.00241818562040517,-0.0217139032442153
"X39.69049972",0.00282389774681001,-0.0163921402235127
"X39.69050106",-0.00346714428081767,-0.0133645685654437
"X39.69075028",-0.00125746153920325,-0.0194860426947269
"X39.69083495",-0.018351883226333,-0.231467065288451
"X39.69133438",0.156004985675223,-0.0408645288069781
"X39.69149971",-0.00413753316167981,-0.235485408507024
"X39.6915001",0.00174271902190077,-0.0260762820788691
"X39.69150048",-0.00432022080821769,-0.0420287403103612
"X39.69150105",0.0146184676826971,-0.0451479691203659
"X39.69150106",0.000891036917880034,-0.0244703097418655
"X39.69150162",0.0308459242004656,-0.125023566193652
"X39.69150163",0.0179960980184989,-0.109370150930233
"X39.69150164",0.0246026569014482,-0.137115826683035
"X39.69158362",0.0748921500211356,-0.110698777237822
"X39.69158363",0.00589173607356948,-0.123569181996366
"X39.69158495",0.00728726710850744,-0.0434075441438962
"X39.69166563",0.0124077134276491,-0.139364244862641
"X39.69166696",-0.00537338439716655,-0.0508421592046878
"X39.69166698",-0.00298457074734434,-0.0072130638738734
"X39.69166714",-0.0011763058789485,-0.0152145838854294
"X39.69166772",0.00783113244762057,-0.0824887779054499
"X39.69166828",0.0092367294627036,-0.066805062794085
"X39.69175105",0.00674304022123375,-0.0801965993191653
"X39.69183381",0.00457479654050339,-0.0707910838155018
"X39.69191771",-0.00124338911488346,-0.0119929875571992
"X39.69200048",0.00464624726711479,-0.0494127461697544
"X39.69208361",-0.00634403985195227,-0.0344066789938158
"X39.69216714",0.00169853363753919,-0.0337364303565742
"X39.69225028",-0.00225544261614154,-0.0496570684840601
"X39.69225105",0.0107132080451685,-0.0915116795784958
"X39.69225163",0.00414268597315173,-0.00969522058831542
"X39.69233341",-0.00127066620677243,-0.0169112144227901
"X39.69241771",0.000610937572402451,-0.0216447305798997
"X39.69258438",0.00222264301391221,-0.01547033062603
"X39.69266828",0.0170941303306665,-0.0999036620670192
"X39.69300162",0.00026847386298903,-0.0542404753510155
"X39.69858439",-0.0021941113117353,-0.0100167269586805
"X39.69866639",0.0308024155126677,-0.0958733405419535
"X39.69875048",0.00142423148590575,-0.0728434380855256
"X39.69891714",0.00358185472511753,-0.0650311365712572
"X39.69900028",0.022915797182675,-0.0754429891018277
"X39.69908362",-0.00270801677072771,-0.0130337848987912
"X39.69925029",0.00683090306226616,-0.0405068344486915
"X39.69933438",0.0160832607380678,-0.130951266716821
"X39.69950106",-0.00620255697074107,-0.0103825475328165
"X39.69958306",-0.0106339991201747,0.00113080029632686
"X39.69966714",0.00577398318895965,-0.00828509708136738
"X39.69975106",-0.0124663878705085,-0.00761832795711569
"X39.70558438",0.00477517882487677,-0.036662432694751
"X39.70566714",-0.0119047788593103,-0.0574279967685236
"X39.70600029",-0.00588765360116345,-0.134877202547178
"X39.70633344",0.000923330432373844,-0.147497495948258
"X39.70658381",-0.00562764196527161,-0.0167556830085611
"X39.70658382",-0.00666923786196855,-0.0386676634938381
"X39.7068342",0.00269079650144018,-0.0299671572756699
"X39.70683497",0.0100807066604892,-0.0324754678284128
"X39.70691619",0.00574855991499105,-0.0623775589579148
"X39.70691697",0.000668516585824398,-0.038839418848009
"X39.70691753",0.000511513201791747,-0.0157687825056143
"X39.7070003",0.00249314138953776,-0.0314951846434997
"X39.70716772",-0.00944607340173657,-0.0125669704357936
"X39.70733497",-0.00380436829048683,-0.0156270254122857
"X39.70741773",0.00766871467929202,-0.0490569401835206
"X39.70749894",0.0223527066757014,-0.0628335467265091
"X39.70749972",0.00400201241357465,-0.00792722851933818
"X39.70750048",-0.0014486434574476,-0.0242940028118373
"X39.70750049",-0.0164942353081014,-0.0453356029431438
"X39.7075005",-0.00567740204756501,-0.00988472197346861
"X39.70750107",-0.00972770603809717,-0.0480297260544691
"X39.70758383",0.0087118116787174,-0.0216315161246797
"X39.70758439",-0.00945628393500104,-0.029858232907138
"X39.70766717",-0.0524878012606185,-0.12303318157268
"X39.7076683",0.00629952043959575,-0.0185992089922231
"X39.70783495",0.056528107422081,-0.228693129531649
"X39.70816772",0.00151614095806507,-0.0090923469823467
"X39.70825107",0.0062556968205075,-0.0108960110820241
"X39.70883497",0.0141132429543643,-0.0341447760478316
"X39.71625164",0.00326673991942654,-0.0297255782816384
"X39.72366719",-0.00374110188823461,-0.0102755050243012
"X39.73983499",-0.00306461202133372,-0.0086842678302265
"X39.94999864",-0.0141562295095299,-0.0248429684332784
"X39.96433469",-0.00445386877789335,-0.0117577139602622
"X41.57249841",-0.0225806495664393,0.00149808362252726
"X42.60458244",-0.0197925356724905,-0.0113962636331186
"X42.6048317",-0.0246567788341851,-0.0131160685358397
